#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.1.0
LOG_FILE_VERSION : 1.0.3
LOG_CREATION_SV : 2.1.0
SUBJECT_NAME : 206_cyepi
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/1900
DEVICE_PLACEMENT : 
SUBJECT_DESCRIPTION : -
DEVICE_ID : 1382
DEVICE_MODEL : AL0101
HARDWARE_VERSION : 1.0
FIRMWARE_VERSION : 1.2
MEMORY_SIZE : 7963136
LOG_SIZE : 4613048
MEMORY_USAGE : 57.93 %
BATTERY_VOLTAGE : 4.0828
ERROR_FLAG : -
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : -
ORIENTATION : 2
MODE : -
INTERVAL : -
DATA_CORRECTION : 0
DATA_CORRECTION_DESCRIPTION : None
FILE_DATE_TIME : 04/09/2023 09:39:26
CONNECTION_SYSTEM_DATE_TIME : 04/09/2023 09:36:28
CONNECTION_DEVICE_DATE_TIME : 04/09/2023 09:36:26
DEVICE_PLACEMENT : 
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE;CAP_SENS_1;CAP_SENS_2;F1;F2;F3;F4;F5;F6;F7;F8;MELANOPIC EDI;CLEAR
27/08/2023 16:30:12;0;0;28.50;0.00;16;0;0;0;0;0;0;76.84;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0;232;176;0.0033;0.0058;0.0078;0.0114;0.0132;0.0140;0.0159;0.0200;69.36;0.06
28/08/2023 09:03:07;0;0;26.88;0.00;16;112;11.2;0;0;9;0.9;43.00;0.00;0.00;0.00;0.00;0.02;0.00;0.00;4;200;150;0.0018;0.0032;0.0043;0.0063;0.0075;0.0079;0.0088;0.0109;37.86;0.03
28/08/2023 09:03:17;0;0;26.88;0.00;16;60;6;0;0;3;0.3;4.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4;199;149;0.0001;0.0002;0.0003;0.0004;0.0008;0.0009;0.0008;0.0007;2.19;0.00
28/08/2023 09:03:27;0;0;26.88;0.00;16;5;0.5;0;0;0;0;4.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4;198;146;0.0001;0.0003;0.0003;0.0005;0.0009;0.0010;0.0008;0.0007;2.44;0.00
28/08/2023 09:03:37;0;0;26.88;0.00;16;5;0.5;0;0;0;0;4.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4;198;147;0.0001;0.0002;0.0003;0.0005;0.0009;0.0010;0.0008;0.0007;2.36;0.00
28/08/2023 09:04:00;0;0;26.88;0.00;16;34;3.4;0;0;1;0.1;4.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4;200;150;0.0001;0.0002;0.0003;0.0004;0.0008;0.0009;0.0007;0.0007;2.06;0.00
28/08/2023 09:04:10;0;0;26.88;0.00;16;40;4;0;0;5;0.5;3.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4;200;147;0.0001;0.0002;0.0002;0.0004;0.0006;0.0007;0.0006;0.0006;1.72;0.00
28/08/2023 09:04:20;0;0;26.81;0.00;16;241;24.1;2;0.2;14;1.4;3.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4;200;150;0.0001;0.0002;0.0002;0.0003;0.0006;0.0007;0.0006;0.0006;1.61;0.00
28/08/2023 09:04:30;0;0;26.81;0.00;16;1191;119.1;36;3.6;33;3.3;1141.81;0.00;0.00;0.00;0.00;0.05;0.00;0.00;0;200;150;0.0253;0.0556;0.0610;0.0931;0.2151;0.2188;0.1704;0.0810;662.43;0.42
28/08/2023 09:04:40;0;0;26.81;0.00;16;0;0;0;0;0;0;1139.67;0.00;0.00;0.00;0.00;0.05;0.00;0.00;0;200;150;0.0253;0.0556;0.0609;0.0930;0.2147;0.2183;0.1699;0.0806;661.78;0.41
